# trial: trial_010.csv
# date: 2026-08-01T17:39:18
# note: bench test 4a-v3: left wheel deadband, 14 counted bursts 20-72 step 4
# self-balancing-robot fw2 ��� motors DISARMED at boot
# EEPROM settings loaded
# gyro cal: keep robot still...
# gyro cal done ('c' to redo)
# 'h' for help, 'a' to arm, 'x' = E-STOP
# Kp=25.000 Ki=5.000 Kd=0.500 trim=2.22 db=0/0
time_ms,raw_angle,kalman_angle,gyro_rate,p_term,i_term,d_term,motor_out,loop_dt_us
6216,-2.05,-2.05,-0.06,0.0,0.0,0.0,0,5000
6237,-2.13,-2.05,0.00,0.0,0.0,0.0,0,5004
6256,-2.04,-2.05,-0.06,0.0,0.0,0.0,0,5000
6277,-1.83,-2.05,-0.03,0.0,0.0,0.0,0,5000
6297,-2.04,-2.04,0.00,0.0,0.0,0.0,0,5000
6317,-2.08,-2.04,-0.02,0.0,0.0,0.0,0,5000
6337,-2.02,-2.04,0.00,0.0,0.0,0.0,0,5000
6356,-2.08,-2.04,-0.06,0.0,0.0,0.0,0,5004
6377,-2.16,-2.04,0.00,0.0,0.0,0.0,0,5000
6396,-2.09,-2.04,0.02,0.0,0.0,0.0,0,5004
6417,-2.12,-2.05,-0.05,0.0,0.0,0.0,0,5004
6436,-1.95,-2.05,-0.06,0.0,0.0,0.0,0,5004
6457,-2.01,-2.04,-0.06,0.0,0.0,0.0,0,5000
6476,-1.99,-2.03,-0.02,0.0,0.0,0.0,0,5004
6497,-2.10,-2.03,-0.02,0.0,0.0,0.0,0,5000
6516,-1.93,-2.03,0.03,0.0,0.0,0.0,0,5004
6537,-2.11,-2.04,-0.06,0.0,0.0,0.0,0,5004
6557,-2.04,-2.04,0.02,0.0,0.0,0.0,0,5004
6577,-2.04,-2.04,0.00,0.0,0.0,0.0,0,5004
6597,-1.97,-2.04,-0.03,0.0,0.0,0.0,0,5000
6617,-1.85,-2.03,0.03,0.0,0.0,0.0,0,5004
6637,-1.94,-2.03,0.03,0.0,0.0,0.0,0,5004
6657,-2.18,-2.03,0.00,0.0,0.0,0.0,0,5004
6677,-2.06,-2.04,-0.06,0.0,0.0,0.0,0,5008
6696,-2.12,-2.05,0.05,0.0,0.0,0.0,0,5000
6717,-2.24,-2.05,0.02,0.0,0.0,0.0,0,5000
6736,-2.04,-2.05,0.00,0.0,0.0,0.0,0,5004
6757,-2.03,-2.05,0.03,0.0,0.0,0.0,0,5004
