# trial: trial_013.csv
# date: 2026-08-01T17:46:25
# note: gyro axis ID take 2: 3x slow cycle fwd-up-back-up, forward first
# self-balancing-robot fw2 ��� motors DISARMED at boot
# EEPROM settings loaded
# gyro cal: keep robot still...
# gyro cal done ('c' to redo)
# 'h' for help, 'a' to arm, 'x' = E-STOP
# Kp=25.000 Ki=5.000 Kd=0.500 trim=2.22 db=23/23
time_ms,raw_angle,kalman_angle,gyro_rate,p_term,i_term,d_term,motor_out,loop_dt_us,gyro_x,gyro_z
13974,-2.16,-2.12,-0.03,0.0,0.0,0.0,0,5000,0.03,-0.02
13995,-1.97,-2.11,-0.03,0.0,0.0,0.0,0,5004,-0.05,-0.02
14015,-2.04,-2.11,0.00,0.0,0.0,0.0,0,5004,0.08,0.05
14035,-2.30,-2.11,0.03,0.0,0.0,0.0,0,5000,-0.02,0.05
14056,-2.15,-2.12,0.03,0.0,0.0,0.0,0,5004,0.02,-0.03
14076,-2.00,-2.11,0.03,0.0,0.0,0.0,0,5000,0.03,0.00
14097,-2.09,-2.11,-0.08,0.0,0.0,0.0,0,5000,-0.03,0.05
14117,-2.06,-2.11,-0.05,0.0,0.0,0.0,0,5004,0.08,0.02
14138,-2.15,-2.10,-0.02,0.0,0.0,0.0,0,5004,-0.02,0.06
14158,-2.04,-2.10,-0.02,0.0,0.0,0.0,0,5004,0.14,-0.06
14179,-2.14,-2.11,0.00,0.0,0.0,0.0,0,5004,0.00,-0.02
14199,-2.01,-2.10,-0.03,0.0,0.0,0.0,0,5000,-0.03,-0.02
14220,-2.12,-2.11,0.00,0.0,0.0,0.0,0,5004,0.00,0.02
14240,-2.29,-2.11,-0.05,0.0,0.0,0.0,0,5000,0.03,-0.08
14261,-2.02,-2.12,0.05,0.0,0.0,0.0,0,5000,0.11,0.08
14281,-2.01,-2.10,-0.02,0.0,0.0,0.0,0,5000,0.02,-0.05
14302,-2.29,-2.11,-0.08,0.0,0.0,0.0,0,5000,0.06,-0.05
14322,-2.07,-2.11,0.02,0.0,0.0,0.0,0,5000,0.02,0.11
14343,-2.14,-2.11,-0.09,0.0,0.0,0.0,0,5004,-0.02,0.00
14363,-2.12,-2.11,-0.03,0.0,0.0,0.0,0,5000,-0.03,0.02
14384,-2.25,-2.12,0.03,0.0,0.0,0.0,0,5004,-0.05,-0.03
14404,-2.03,-2.12,-0.11,0.0,0.0,0.0,0,5004,-0.02,-0.03
14425,-2.27,-2.13,0.00,0.0,0.0,0.0,0,5000,0.02,-0.06
14445,-2.05,-2.14,-0.09,0.0,0.0,0.0,0,5004,0.02,-0.05
14466,-2.08,-2.13,0.09,0.0,0.0,0.0,0,5004,-0.02,-0.05
14486,-2.11,-2.12,0.05,0.0,0.0,0.0,0,5004,0.00,0.03
14507,-2.13,-2.11,-0.03,0.0,0.0,0.0,0,5004,0.03,0.00
14527,-1.95,-2.11,-0.08,0.0,0.0,0.0,0,5004,-0.03,-0.02
14547,-2.01,-2.11,0.00,0.0,0.0,0.0,0,5000,0.05,0.03
14568,-2.30,-2.12,-0.06,0.0,0.0,0.0,0,5004,0.05,0.02
14588,-2.18,-2.12,0.05,0.0,0.0,0.0,0,5000,0.08,0.02
14609,-2.02,-2.12,0.05,0.0,0.0,0.0,0,5000,0.03,0.00
14628,-2.22,-2.13,-0.03,0.0,0.0,0.0,0,5004,0.00,-0.09
14649,-2.25,-2.13,-0.02,0.0,0.0,0.0,0,5004,0.03,-0.05
14669,-2.13,-2.13,0.02,0.0,0.0,0.0,0,5000,0.03,0.06
14690,-2.12,-2.13,0.03,0.0,0.0,0.0,0,5000,0.06,0.00
14710,-2.22,-2.14,-0.05,0.0,0.0,0.0,0,5000,0.02,0.02
14731,-2.00,-2.13,-0.06,0.0,0.0,0.0,0,5000,0.02,-0.03
14751,-2.08,-2.13,0.00,0.0,0.0,0.0,0,5000,0.05,0.03
14772,-2.12,-2.13,0.00,0.0,0.0,0.0,0,5000,-0.05,0.03
14792,-1.97,-2.13,-0.03,0.0,0.0,0.0,0,5004,0.02,-0.03
14813,-2.33,-2.14,-0.11,0.0,0.0,0.0,0,5004,0.05,0.00
14833,-2.30,-2.14,-0.03,0.0,0.0,0.0,0,5000,0.08,-0.05
14854,-2.14,-2.14,-0.05,0.0,0.0,0.0,0,5000,0.12,0.06
14874,-2.11,-2.14,0.08,0.0,0.0,0.0,0,5004,0.08,-0.03
14895,-2.22,-2.14,0.00,0.0,0.0,0.0,0,5004,0.00,0.00
14915,-2.20,-2.14,-0.03,0.0,0.0,0.0,0,5000,0.02,0.02
14936,-2.06,-2.14,0.11,0.0,0.0,0.0,0,5004,0.02,-0.08
14956,-2.04,-2.13,0.03,0.0,0.0,0.0,0,5000,0.00,-0.02
14977,-2.36,-2.14,-0.02,0.0,0.0,0.0,0,5004,0.02,0.00
14997,-2.28,-2.14,-0.05,0.0,0.0,0.0,0,5000,-0.03,0.05
15017,-1.89,-2.14,-0.03,0.0,0.0,0.0,0,5000,0.05,0.05
15038,-2.23,-2.13,0.00,0.0,0.0,0.0,0,5000,0.02,-0.02
15058,-2.18,-2.14,-0.02,0.0,0.0,0.0,0,5000,0.03,0.00
15079,-2.18,-2.14,0.03,0.0,0.0,0.0,0,5000,0.03,0.03
15099,-2.13,-2.13,-0.02,0.0,0.0,0.0,0,5012,0.03,0.02
15120,-1.95,-2.12,-0.09,0.0,0.0,0.0,0,5004,0.02,-0.08
15140,-2.20,-2.12,-0.03,0.0,0.0,0.0,0,5004,-0.02,-0.02
15161,-2.08,-2.12,-0.05,0.0,0.0,0.0,0,5000,0.02,0.06
15181,-2.26,-2.12,0.06,0.0,0.0,0.0,0,5000,0.00,0.05
15202,-1.98,-2.11,0.06,0.0,0.0,0.0,0,5000,0.00,-0.03
15222,-2.07,-2.11,-0.03,0.0,0.0,0.0,0,5004,0.00,-0.06
15243,-2.22,-2.11,0.03,0.0,0.0,0.0,0,5004,0.02,-0.06
15263,-1.98,-2.10,-0.05,0.0,0.0,0.0,0,5000,-0.05,0.11
15284,-2.18,-2.11,-0.08,0.0,0.0,0.0,0,5004,0.03,-0.02
15304,-1.98,-2.10,-0.02,0.0,0.0,0.0,0,5004,0.06,-0.03
15325,-2.11,-2.10,-0.05,0.0,0.0,0.0,0,5004,0.03,0.05
15345,-2.14,-2.10,0.03,0.0,0.0,0.0,0,5000,0.00,-0.03
15366,-2.10,-2.10,-0.05,0.0,0.0,0.0,0,5000,0.03,0.03
15386,-1.97,-2.10,0.00,0.0,0.0,0.0,0,5000,-0.03,0.02
15407,-2.08,-2.09,0.00,0.0,0.0,0.0,0,5000,0.02,0.03
15427,-2.32,-2.10,-0.05,0.0,0.0,0.0,0,5004,0.06,-0.02
15448,-2.09,-2.10,0.05,0.0,0.0,0.0,0,5004,-0.02,0.00
15467,-2.16,-2.11,-0.08,0.0,0.0,0.0,0,5000,0.00,0.02
15488,-2.16,-2.11,-0.02,0.0,0.0,0.0,0,5000,0.08,0.00
15508,-2.23,-2.11,0.00,0.0,0.0,0.0,0,5004,0.02,0.05
15528,-2.09,-2.11,-0.03,0.0,0.0,0.0,0,5000,0.03,-0.02
15549,-2.25,-2.12,0.05,0.0,0.0,0.0,0,5000,0.02,-0.05
15569,-2.11,-2.12,-0.03,0.0,0.0,0.0,0,5000,-0.05,0.08
15590,-1.92,-2.12,-0.02,0.0,0.0,0.0,0,5000,0.02,0.03
15610,-1.94,-2.11,0.00,0.0,0.0,0.0,0,5004,0.02,0.00
15631,-2.14,-2.10,0.02,0.0,0.0,0.0,0,5000,-0.05,0.03
15651,-2.15,-2.11,-0.11,0.0,0.0,0.0,0,5000,0.03,-0.06
15672,-2.21,-2.11,0.02,0.0,0.0,0.0,0,5004,0.02,0.02
15692,-1.91,-2.10,-0.03,0.0,0.0,0.0,0,5000,0.09,0.03
15713,-2.14,-2.10,-0.02,0.0,0.0,0.0,0,5004,0.00,0.08
15733,-2.08,-2.10,0.02,0.0,0.0,0.0,0,5000,0.03,0.03
15754,-2.12,-2.10,0.08,0.0,0.0,0.0,0,5000,0.06,0.03
15774,-2.26,-2.10,0.05,0.0,0.0,0.0,0,5004,0.03,0.06
15795,-2.19,-2.09,-0.03,0.0,0.0,0.0,0,5000,0.06,0.00
15815,-2.18,-2.09,0.02,0.0,0.0,0.0,0,5004,-0.03,0.00
15836,-2.06,-2.10,-0.03,0.0,0.0,0.0,0,5004,0.03,0.09
15856,-2.03,-2.09,0.03,0.0,0.0,0.0,0,5004,0.03,0.08
15877,-2.09,-2.10,0.00,0.0,0.0,0.0,0,5000,0.05,0.00
15897,-2.16,-2.11,-0.06,0.0,0.0,0.0,0,5000,-0.05,0.00
15918,-2.14,-2.11,0.02,0.0,0.0,0.0,0,5004,0.06,-0.02
15938,-1.99,-2.10,0.08,0.0,0.0,0.0,0,5000,-0.02,0.00
15959,-2.20,-2.11,-0.02,0.0,0.0,0.0,0,5000,0.05,-0.02
15979,-2.05,-2.10,-0.05,0.0,0.0,0.0,0,5000,0.02,0.03
16000,-2.17,-2.10,0.00,0.0,0.0,0.0,0,5000,0.03,0.02
16020,-2.19,-2.10,-0.08,0.0,0.0,0.0,0,5000,0.03,-0.11
16040,-1.94,-2.09,0.00,0.0,0.0,0.0,0,5004,0.03,0.00
16061,-2.19,-2.10,-0.05,0.0,0.0,0.0,0,5000,-0.02,-0.03
16081,-2.23,-2.10,0.05,0.0,0.0,0.0,0,5004,0.00,0.00
16102,-2.13,-2.11,0.03,0.0,0.0,0.0,0,5000,-0.05,-0.05
16121,-2.26,-2.10,-0.03,0.0,0.0,0.0,0,5000,0.00,0.05
16142,-2.12,-2.10,0.11,0.0,0.0,0.0,0,5000,0.02,0.00
16162,-1.98,-2.09,0.05,0.0,0.0,0.0,0,5004,0.06,0.03
16183,-1.98,-2.09,-0.03,0.0,0.0,0.0,0,5004,0.00,-0.02
16203,-2.30,-2.10,-0.06,0.0,0.0,0.0,0,5000,-0.02,-0.03
16224,-2.22,-2.11,0.00,0.0,0.0,0.0,0,5000,-0.05,0.00
16244,-2.01,-2.10,0.08,0.0,0.0,0.0,0,5004,0.02,-0.06
16265,-2.09,-2.11,-0.02,0.0,0.0,0.0,0,5004,0.02,0.00
16285,-2.00,-2.11,0.03,0.0,0.0,0.0,0,5004,0.11,-0.02
16306,-1.99,-2.11,-0.03,0.0,0.0,0.0,0,5004,0.06,-0.08
16326,-2.18,-2.11,0.02,0.0,0.0,0.0,0,5004,0.03,0.02
16347,-2.06,-2.11,0.00,0.0,0.0,0.0,0,5000,-0.02,0.06
16367,-2.01,-2.11,-0.03,0.0,0.0,0.0,0,5000,0.05,0.00
16388,-2.02,-2.12,0.06,0.0,0.0,0.0,0,5000,0.02,0.09
16408,-2.22,-2.12,0.00,0.0,0.0,0.0,0,5000,0.03,0.05
16429,-2.28,-2.13,-0.05,0.0,0.0,0.0,0,5004,0.05,0.00
16449,-2.23,-2.14,-0.03,0.0,0.0,0.0,0,5000,0.02,-0.03
16470,-2.31,-2.14,-0.02,0.0,0.0,0.0,0,5004,0.09,0.02
16490,-2.32,-2.15,0.03,0.0,0.0,0.0,0,5004,0.08,0.02
16510,-1.98,-2.15,0.02,0.0,0.0,0.0,0,5000,0.05,0.02
16531,-2.27,-2.15,0.02,0.0,0.0,0.0,0,5004,-0.02,0.03
16551,-2.36,-2.17,0.02,0.0,0.0,0.0,0,5000,0.02,0.02
16572,-2.18,-2.17,-0.05,0.0,0.0,0.0,0,5004,0.02,-0.02
16592,-2.13,-2.17,0.05,0.0,0.0,0.0,0,5004,-0.05,-0.02
16613,-2.16,-2.18,0.02,0.0,0.0,0.0,0,5000,0.05,-0.09
16633,-2.03,-2.18,-0.02,0.0,0.0,0.0,0,5004,0.03,0.05
16654,-2.18,-2.17,0.00,0.0,0.0,0.0,0,5004,-0.02,0.00
16674,-2.09,-2.17,0.00,0.0,0.0,0.0,0,5000,0.06,0.09
16695,-2.15,-2.17,-0.02,0.0,0.0,0.0,0,5004,-0.05,0.02
16715,-2.29,-2.18,-0.02,0.0,0.0,0.0,0,5000,0.02,0.00
16736,-2.06,-2.17,-0.02,0.0,0.0,0.0,0,5000,-0.03,0.05
16756,-2.10,-2.17,-0.09,0.0,0.0,0.0,0,5004,0.09,-0.06
16777,-2.06,-2.17,-0.05,0.0,0.0,0.0,0,5000,-0.02,-0.02
16797,-1.93,-2.16,-0.03,0.0,0.0,0.0,0,5000,0.00,0.05
16818,-2.35,-2.17,-0.03,0.0,0.0,0.0,0,5004,-0.02,0.03
16838,-2.14,-2.17,-0.06,0.0,0.0,0.0,0,5000,0.05,-0.02
16859,-2.09,-2.16,0.00,0.0,0.0,0.0,0,5004,-0.03,0.02
16879,-2.07,-2.16,-0.06,0.0,0.0,0.0,0,5000,-0.05,0.09
16900,-2.33,-2.16,-0.06,0.0,0.0,0.0,0,5000,0.02,0.03
16920,-2.31,-2.17,-0.03,0.0,0.0,0.0,0,5000,0.06,0.00
16941,-2.21,-2.17,-0.05,0.0,0.0,0.0,0,5000,-0.03,-0.03
16961,-2.30,-2.17,0.06,0.0,0.0,0.0,0,5000,0.03,0.09
16982,-2.20,-2.17,-0.03,0.0,0.0,0.0,0,5000,0.05,0.05
17002,-2.02,-2.16,-0.03,0.0,0.0,0.0,0,5004,-0.02,0.03
17021,-2.24,-2.16,-0.03,0.0,0.0,0.0,0,5000,0.08,0.00
17042,-1.89,-2.14,-0.03,0.0,0.0,0.0,0,5000,0.02,0.06
17062,-2.09,-2.15,-0.05,0.0,0.0,0.0,0,5004,0.03,-0.05
17083,-2.03,-2.15,0.00,0.0,0.0,0.0,0,5004,0.03,0.02
17103,-2.04,-2.15,0.03,0.0,0.0,0.0,0,5000,0.03,0.02
17124,-2.13,-2.15,0.05,0.0,0.0,0.0,0,5000,0.00,0.09
17144,-2.29,-2.15,0.02,0.0,0.0,0.0,0,5000,-0.02,0.05
17165,-2.04,-2.15,-0.05,0.0,0.0,0.0,0,5000,0.03,0.06
17185,-2.07,-2.14,-0.03,0.0,0.0,0.0,0,5004,0.02,-0.05
17206,-2.48,-2.15,-0.05,0.0,0.0,0.0,0,5004,0.03,-0.03
17226,-2.16,-2.14,0.02,0.0,0.0,0.0,0,5004,0.05,0.02
17247,-2.12,-2.14,-0.02,0.0,0.0,0.0,0,5000,-0.06,0.09
17267,-2.19,-2.15,-0.03,0.0,0.0,0.0,0,5004,0.02,-0.02
17288,-2.22,-2.15,0.06,0.0,0.0,0.0,0,5004,0.02,0.05
17308,-1.88,-2.15,-0.02,0.0,0.0,0.0,0,5000,0.02,0.02
17329,-2.08,-2.15,-0.08,0.0,0.0,0.0,0,5000,0.02,0.06
17349,-2.23,-2.15,0.02,0.0,0.0,0.0,0,5004,0.00,-0.03
17370,-2.13,-2.15,0.02,0.0,0.0,0.0,0,5000,-0.03,-0.05
17390,-2.20,-2.16,-0.09,0.0,0.0,0.0,0,5004,0.00,-0.02
17411,-2.21,-2.16,-0.03,0.0,0.0,0.0,0,5004,0.08,0.03
17431,-2.25,-2.17,-0.08,0.0,0.0,0.0,0,5000,0.00,0.05
17452,-2.39,-2.18,0.02,0.0,0.0,0.0,0,5004,0.05,-0.02
17472,-2.13,-2.17,0.02,0.0,0.0,0.0,0,5000,0.05,0.00
17492,-2.08,-2.17,-0.06,0.0,0.0,0.0,0,5000,0.03,0.08
17513,-2.02,-2.17,0.00,0.0,0.0,0.0,0,5000,0.03,-0.03
17533,-1.98,-2.16,0.00,0.0,0.0,0.0,0,5004,0.03,0.00
17554,-2.16,-2.16,0.00,0.0,0.0,0.0,0,5000,0.00,-0.06
17574,-2.20,-2.16,0.00,0.0,0.0,0.0,0,5004,-0.08,-0.02
17595,-2.07,-2.16,0.02,0.0,0.0,0.0,0,5004,-0.06,-0.08
17615,-2.09,-2.15,0.02,0.0,0.0,0.0,0,5004,-0.03,-0.05
17636,-2.19,-2.14,-0.03,0.0,0.0,0.0,0,5000,0.02,0.00
17656,-2.09,-2.14,0.03,0.0,0.0,0.0,0,5004,0.03,0.06
17677,-1.97,-2.13,0.00,0.0,0.0,0.0,0,5004,0.05,-0.05
17697,-2.14,-2.13,-0.05,0.0,0.0,0.0,0,5000,0.02,-0.03
17718,-2.02,-2.13,-0.02,0.0,0.0,0.0,0,5004,-0.06,0.00
17738,-2.13,-2.13,-0.06,0.0,0.0,0.0,0,5000,-0.05,0.09
17759,-2.08,-2.13,-0.03,0.0,0.0,0.0,0,5000,0.03,0.09
17779,-2.30,-2.13,0.03,0.0,0.0,0.0,0,5000,-0.02,-0.06
17800,-2.26,-2.14,0.02,0.0,0.0,0.0,0,5000,0.06,-0.05
17820,-2.26,-2.14,-0.03,0.0,0.0,0.0,0,5000,-0.02,0.03
17840,-2.27,-2.15,0.00,0.0,0.0,0.0,0,5000,0.02,0.00
17860,-2.15,-2.15,0.03,0.0,0.0,0.0,0,5000,0.02,0.03
17881,-2.10,-2.15,-0.03,0.0,0.0,0.0,0,5000,-0.02,0.02
17901,-1.97,-2.14,0.00,0.0,0.0,0.0,0,5004,-0.09,0.00
17922,-2.25,-2.15,0.02,0.0,0.0,0.0,0,5000,0.05,0.03
17942,-2.00,-2.15,0.00,0.0,0.0,0.0,0,5000,0.00,0.02
17963,-2.18,-2.14,0.11,0.0,0.0,0.0,0,5004,0.09,-0.03
17983,-2.04,-2.13,0.02,0.0,0.0,0.0,0,5000,0.03,0.03
18003,-2.06,-2.13,0.00,0.0,0.0,0.0,0,5004,0.03,-0.03
18024,-2.16,-2.13,0.00,0.0,0.0,0.0,0,5004,-0.06,-0.03
18044,-2.18,-2.13,0.00,0.0,0.0,0.0,0,5004,0.02,0.03
18065,-2.09,-2.13,0.02,0.0,0.0,0.0,0,5004,0.02,0.00
18085,-2.07,-2.13,0.02,0.0,0.0,0.0,0,5000,0.02,0.05
18106,-2.27,-2.13,0.02,0.0,0.0,0.0,0,5000,0.02,-0.02
18126,-2.04,-2.13,-0.08,0.0,0.0,0.0,0,5000,0.09,0.00
18147,-2.17,-2.12,0.08,0.0,0.0,0.0,0,5000,-0.05,0.08
18167,-2.16,-2.12,0.06,0.0,0.0,0.0,0,5004,0.06,0.03
18188,-2.18,-2.12,0.00,0.0,0.0,0.0,0,5000,0.00,-0.05
18208,-2.02,-2.12,-0.05,0.0,0.0,0.0,0,5004,0.02,-0.06
18229,-2.31,-2.13,-0.02,0.0,0.0,0.0,0,5004,-0.02,-0.06
18249,-2.19,-2.13,0.09,0.0,0.0,0.0,0,5000,0.00,-0.06
18270,-2.18,-2.13,0.00,0.0,0.0,0.0,0,5000,0.05,0.00
18290,-2.05,-2.13,-0.05,0.0,0.0,0.0,0,5004,0.08,0.09
18311,-2.18,-2.13,0.03,0.0,0.0,0.0,0,5004,0.03,0.00
18331,-2.19,-2.13,0.08,0.0,0.0,0.0,0,5004,-0.02,0.06
18352,-2.16,-2.13,-0.05,0.0,0.0,0.0,0,5000,0.06,0.00
18372,-2.18,-2.13,-0.03,0.0,0.0,0.0,0,5000,0.02,0.05
18393,-2.01,-2.13,0.05,0.0,0.0,0.0,0,5000,0.00,0.00
18412,-2.24,-2.13,-0.05,0.0,0.0,0.0,0,5000,0.00,0.11
18433,-2.03,-2.13,0.00,0.0,0.0,0.0,0,5000,-0.02,-0.02
18453,-2.08,-2.12,0.02,0.0,0.0,0.0,0,5000,0.12,0.03
18473,-2.01,-2.13,-0.15,0.0,0.0,0.0,0,5004,0.05,0.08
18494,-2.31,-2.13,0.02,0.0,0.0,0.0,0,5004,0.00,0.05
18514,-2.20,-2.14,0.00,0.0,0.0,0.0,0,5000,0.05,0.05
18535,-2.09,-2.13,0.02,0.0,0.0,0.0,0,5000,0.02,0.00
18555,-2.12,-2.13,0.06,0.0,0.0,0.0,0,5004,0.03,0.00
18576,-2.23,-2.13,-0.06,0.0,0.0,0.0,0,5004,-0.02,0.11
18596,-2.12,-2.13,0.06,0.0,0.0,0.0,0,5004,0.05,-0.05
18617,-2.26,-2.14,0.02,0.0,0.0,0.0,0,5000,0.02,0.02
18637,-2.17,-2.13,0.00,0.0,0.0,0.0,0,5000,-0.05,0.00
18658,-2.22,-2.14,-0.05,0.0,0.0,0.0,0,5004,0.05,0.00
18678,-2.14,-2.14,0.03,0.0,0.0,0.0,0,5004,0.11,0.02
18699,-1.95,-2.14,0.03,0.0,0.0,0.0,0,5000,0.06,-0.02
18719,-1.90,-2.13,-0.03,0.0,0.0,0.0,0,5004,0.09,-0.06
18740,-2.31,-2.14,-0.08,0.0,0.0,0.0,0,5000,-0.02,0.06
18760,-1.94,-2.14,-0.02,0.0,0.0,0.0,0,5000,0.03,0.02
18781,-2.16,-2.13,0.08,0.0,0.0,0.0,0,5000,0.02,0.06
18801,-2.06,-2.13,0.03,0.0,0.0,0.0,0,5004,0.02,0.00
18822,-2.06,-2.12,0.00,0.0,0.0,0.0,0,5000,-0.05,-0.05
18842,-2.10,-2.12,-0.02,0.0,0.0,0.0,0,5000,0.08,-0.06
18863,-2.32,-2.12,-0.03,0.0,0.0,0.0,0,5004,0.02,-0.02
18883,-2.29,-2.12,0.08,0.0,0.0,0.0,0,5000,0.03,0.14
18904,-1.95,-2.12,0.00,0.0,0.0,0.0,0,5000,0.00,0.02
18924,-2.24,-2.12,-0.09,0.0,0.0,0.0,0,5004,0.02,-0.08
18945,-1.90,-2.11,-0.03,0.0,0.0,0.0,0,5004,0.02,0.03
18965,-1.96,-2.11,-0.05,0.0,0.0,0.0,0,5000,0.06,0.08
18985,-1.85,-2.10,-0.06,0.0,0.0,0.0,0,5000,0.08,-0.03
19006,-2.13,-2.10,-0.02,0.0,0.0,0.0,0,5000,0.06,0.00
19026,-2.07,-2.09,0.00,0.0,0.0,0.0,0,5000,0.03,0.00
19047,-2.07,-2.09,-0.05,0.0,0.0,0.0,0,5000,0.06,-0.05
19067,-2.29,-2.10,-0.03,0.0,0.0,0.0,0,5000,0.00,0.02
19088,-2.14,-2.10,-0.05,0.0,0.0,0.0,0,5000,0.05,0.00
19108,-2.14,-2.10,-0.03,0.0,0.0,0.0,0,5000,0.08,-0.05
19129,-2.10,-2.10,0.02,0.0,0.0,0.0,0,5000,-0.03,0.02
19149,-2.00,-2.10,0.03,0.0,0.0,0.0,0,5000,-0.06,-0.09
19169,-2.16,-2.09,0.02,0.0,0.0,0.0,0,5000,0.02,0.00
19189,-2.11,-2.09,-0.02,0.0,0.0,0.0,0,5000,-0.05,-0.05
19210,-2.12,-2.10,0.00,0.0,0.0,0.0,0,5004,0.00,0.03
19230,-1.99,-2.10,-0.08,0.0,0.0,0.0,0,5000,0.02,0.00
19251,-2.18,-2.10,0.00,0.0,0.0,0.0,0,5004,0.06,-0.02
19271,-1.97,-2.10,-0.05,0.0,0.0,0.0,0,5000,-0.06,-0.03
19292,-2.23,-2.10,-0.06,0.0,0.0,0.0,0,5004,0.08,0.06
19312,-2.11,-2.10,-0.06,0.0,0.0,0.0,0,5000,0.02,-0.06
19333,-2.10,-2.10,0.03,0.0,0.0,0.0,0,5004,0.02,0.14
19353,-2.13,-2.10,0.02,0.0,0.0,0.0,0,5000,-0.06,0.06
19374,-1.97,-2.10,-0.05,0.0,0.0,0.0,0,5004,0.00,0.03
19394,-2.03,-2.09,-0.02,0.0,0.0,0.0,0,5000,0.00,0.00
19415,-2.19,-2.09,-0.05,0.0,0.0,0.0,0,5004,0.03,0.00
19435,-2.14,-2.09,0.05,0.0,0.0,0.0,0,5000,0.02,0.03
19456,-2.20,-2.10,0.12,0.0,0.0,0.0,0,5000,-0.03,-0.03
19476,-2.03,-2.10,0.03,0.0,0.0,0.0,0,5000,0.05,0.06
19496,-2.25,-2.11,-0.02,0.0,0.0,0.0,0,5004,-0.02,0.05
19517,-2.03,-2.11,0.02,0.0,0.0,0.0,0,5000,-0.02,0.02
19537,-2.14,-2.11,0.03,0.0,0.0,0.0,0,5000,-0.02,0.06
19558,-2.00,-2.11,-0.05,0.0,0.0,0.0,0,5000,-0.03,0.03
19578,-2.01,-2.11,-0.02,0.0,0.0,0.0,0,5000,0.08,0.03
19599,-2.22,-2.10,0.08,0.0,0.0,0.0,0,5000,0.03,-0.02
19619,-2.15,-2.10,-0.03,0.0,0.0,0.0,0,5000,0.06,-0.05
19640,-2.11,-2.10,0.05,0.0,0.0,0.0,0,5004,0.02,-0.06
19660,-2.05,-2.10,-0.03,0.0,0.0,0.0,0,5000,0.02,0.05
19681,-2.16,-2.09,0.03,0.0,0.0,0.0,0,5000,0.06,-0.02
19701,-2.04,-2.10,0.03,0.0,0.0,0.0,0,5008,0.12,-0.06
19722,-2.00,-2.09,0.05,0.0,0.0,0.0,0,5004,0.02,-0.08
19742,-2.03,-2.09,0.06,0.0,0.0,0.0,0,5004,0.03,0.06
19763,-2.21,-2.10,0.00,0.0,0.0,0.0,0,5000,-0.03,0.03
19783,-2.18,-2.10,-0.06,0.0,0.0,0.0,0,5000,0.00,-0.06
19804,-2.18,-2.10,-0.11,0.0,0.0,0.0,0,5000,-0.05,-0.03
19824,-2.08,-2.11,-0.06,0.0,0.0,0.0,0,5000,0.02,0.05
19845,-2.07,-2.10,0.02,0.0,0.0,0.0,0,5004,0.05,-0.03
19865,-2.17,-2.11,0.00,0.0,0.0,0.0,0,5000,-0.03,0.02
19886,-1.88,-2.11,-0.03,0.0,0.0,0.0,0,5000,0.02,-0.05
19906,-2.09,-2.10,0.02,0.0,0.0,0.0,0,5004,0.02,0.00
19927,-2.12,-2.10,-0.06,0.0,0.0,0.0,0,5000,-0.08,0.08
19947,-1.91,-2.09,-0.11,0.0,0.0,0.0,0,5004,0.06,0.02
19968,-1.99,-2.09,0.02,0.0,0.0,0.0,0,5000,-0.06,0.02
19988,-2.03,-2.08,-0.05,0.0,0.0,0.0,0,5004,0.05,0.02
20008,-2.31,-2.09,-0.02,0.0,0.0,0.0,0,5004,0.00,-0.03
20029,-2.14,-2.09,0.00,0.0,0.0,0.0,0,5000,0.03,0.03
20048,-2.01,-2.09,0.00,0.0,0.0,0.0,0,5004,0.05,0.06
20069,-2.14,-2.10,0.00,0.0,0.0,0.0,0,5000,-0.02,0.02
20089,-2.17,-2.10,0.00,0.0,0.0,0.0,0,5004,0.06,-0.08
20110,-2.05,-2.11,0.02,0.0,0.0,0.0,0,5000,-0.02,0.03
20130,-2.14,-2.11,-0.03,0.0,0.0,0.0,0,5004,0.08,0.02
20151,-2.10,-2.11,-0.08,0.0,0.0,0.0,0,5000,0.02,0.05
20171,-2.27,-2.12,-0.02,0.0,0.0,0.0,0,5004,0.03,-0.08
20192,-2.16,-2.12,0.03,0.0,0.0,0.0,0,5000,0.03,0.08
20212,-2.42,-2.13,-0.06,0.0,0.0,0.0,0,5000,0.05,0.03
20233,-2.16,-2.13,0.05,0.0,0.0,0.0,0,5000,-0.05,0.02
20253,-2.11,-2.13,0.03,0.0,0.0,0.0,0,5004,-0.03,-0.02
20274,-2.07,-2.14,-0.02,0.0,0.0,0.0,0,5004,0.11,0.06
20294,-2.06,-2.14,0.00,0.0,0.0,0.0,0,5000,0.02,-0.02
20315,-2.24,-2.14,0.05,0.0,0.0,0.0,0,5004,0.03,0.05
20335,-2.10,-2.14,-0.02,0.0,0.0,0.0,0,5004,0.05,-0.02
20356,-2.14,-2.14,-0.03,0.0,0.0,0.0,0,5000,0.03,0.00
20376,-2.03,-2.14,-0.02,0.0,0.0,0.0,0,5004,0.05,0.02
20397,-2.21,-2.14,0.05,0.0,0.0,0.0,0,5004,-0.02,0.00
20417,-2.12,-2.14,0.05,0.0,0.0,0.0,0,5000,0.08,0.03
20438,-2.18,-2.14,0.06,0.0,0.0,0.0,0,5004,-0.05,0.00
20458,-2.05,-2.13,0.08,0.0,0.0,0.0,0,5000,0.02,-0.02
