# trial: trial_060.csv
# note: P3 wireless trial 1: untethered balance, camera mass on front
# gains: Kp=15.0 Ki=0.5 Kd=0.2 trim=6.0 link=wifi
# Kp=15.000 Ki=0.500 Kd=0.200 trim=6.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=15.000 Ki=0.500 Kd=0.200 trim=6.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=15.000 Ki=0.500 Kd=0.200 trim=6.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
# Kp=15.000 Ki=0.500 Kd=0.200 trim=6.00 db=19/17
# vp=0.040 vi=0.020 yp=2.00 k=0.1400
time_ms,raw_angle,kalman_angle,gyro_rate,p_term,i_term,d_term,motor_out,loop_dt_us,gyro_y,gyro_z,tilt_cmd,v_est,v_set,dist_cm,yaw_deg,vbat
259012,73.83,73.94,-0.02,0.0,0.0,0.0,0,5000,0.02,0.06,0.00,0.0,0.0,0.0,-127.1,8.07
259054,73.98,73.94,0.02,0.0,0.0,0.0,0,5000,-0.04,-0.08,0.00,0.0,0.0,0.0,-127.1,8.07
259097,74.06,73.95,0.00,0.0,0.0,0.0,0,5000,0.06,0.04,0.00,0.0,0.0,0.0,-127.1,8.07
259139,74.17,73.96,-0.06,0.0,0.0,0.0,0,5000,0.00,0.00,0.00,0.0,0.0,0.0,-127.1,8.07
259182,73.97,73.98,-0.02,0.0,0.0,0.0,0,5000,0.10,-0.02,0.00,0.0,0.0,0.0,-127.1,8.07
# ARMING: hold upright ~2 s (hum = in gate)
259225,73.71,73.96,0.02,0.0,0.0,0.0,0,5000,0.06,-0.02,0.00,0.0,0.0,0.0,-127.1,8.07
259268,73.99,73.95,-0.02,0.0,0.0,0.0,0,5000,0.06,0.10,0.00,0.0,0.0,0.0,-127.1,8.07
259310,73.87,73.94,-0.06,0.0,0.0,0.0,0,5000,-0.02,-0.10,0.00,0.0,0.0,0.0,-127.1,8.07
259354,73.82,73.95,0.00,0.0,0.0,0.0,0,5004,0.02,0.04,0.00,0.0,0.0,0.0,-127.1,8.07
259396,74.03,73.94,0.00,0.0,0.0,0.0,0,5004,0.12,-0.02,0.00,0.0,0.0,0.0,-127.1,8.07
259439,73.76,73.95,-0.04,0.0,0.0,0.0,0,5004,0.04,-0.08,0.00,0.0,0.0,0.0,-127.1,8.07
259482,73.82,73.95,0.04,0.0,0.0,0.0,0,5004,0.00,0.02,0.00,0.0,0.0,0.0,-127.1,8.07
259524,74.00,73.95,0.02,0.0,0.0,0.0,0,5004,0.02,-0.02,0.00,0.0,0.0,0.0,-127.1,8.07
259567,73.86,73.95,-0.12,0.0,0.0,0.0,0,5004,0.02,0.00,0.00,0.0,0.0,0.0,-127.1,8.07
259610,73.83,73.96,0.02,0.0,0.0,0.0,0,5004,-0.04,-0.06,0.00,0.0,0.0,0.0,-127.1,8.07
259653,74.06,73.97,0.04,0.0,0.0,0.0,0,5004,-0.02,-0.06,0.00,0.0,0.0,0.0,-127.1,8.07
259695,73.56,73.98,0.12,0.0,0.0,0.0,0,5000,-0.02,0.00,0.00,0.0,0.0,0.0,-127.1,8.07
259738,73.73,73.96,-0.04,0.0,0.0,0.0,0,5004,-0.06,0.00,0.00,0.0,0.0,0.0,-127.1,8.07
259781,73.90,73.95,-0.06,0.0,0.0,0.0,0,5000,0.04,0.06,0.00,0.0,0.0,0.0,-127.1,8.07
259824,73.94,73.94,0.02,0.0,0.0,0.0,0,5000,-0.02,0.02,0.00,0.0,0.0,0.0,-127.1,8.07
259867,73.90,73.94,-0.04,0.0,0.0,0.0,0,5004,0.02,-0.10,0.00,0.0,0.0,0.0,-127.1,8.07
259910,73.82,73.95,-0.02,0.0,0.0,0.0,0,5004,0.00,0.04,0.00,0.0,0.0,0.0,-127.1,8.07
259952,74.16,73.94,0.08,0.0,0.0,0.0,0,5004,0.02,-0.04,0.00,0.0,0.0,0.0,-127.1,8.07
259995,74.30,73.95,0.08,0.0,0.0,0.0,0,5004,0.02,-0.10,0.00,0.0,0.0,0.0,-127.1,8.07
260038,73.81,73.95,-0.08,0.0,0.0,0.0,0,5000,0.04,0.02,0.00,0.0,0.0,0.0,-127.1,8.07
260080,74.05,73.96,-0.04,0.0,0.0,0.0,0,5000,-0.06,0.04,0.00,0.0,0.0,0.0,-127.1,8.07
260123,73.86,73.96,0.00,0.0,0.0,0.0,0,5000,0.08,-0.06,0.00,0.0,0.0,0.0,-127.1,8.07
260166,73.98,73.94,-0.02,0.0,0.0,0.0,0,5000,0.04,-0.04,0.00,0.0,0.0,0.0,-127.1,8.07
260209,74.06,73.95,-0.10,0.0,0.0,0.0,0,5004,-0.06,-0.04,0.00,0.0,0.0,0.0,-127.1,8.07
260252,73.93,73.96,-0.02,0.0,0.0,0.0,0,5000,-0.02,-0.06,0.00,0.0,0.0,0.0,-127.1,8.07
260295,73.98,73.96,0.00,0.0,0.0,0.0,0,5004,0.02,0.00,0.00,0.0,0.0,0.0,-127.1,8.07
260338,73.95,73.95,0.06,0.0,0.0,0.0,0,5000,0.02,0.00,0.00,0.0,0.0,0.0,-127.1,8.07
260380,73.78,73.93,-0.06,0.0,0.0,0.0,0,5000,0.02,-0.02,0.00,0.0,0.0,0.0,-127.1,8.07
260423,73.79,73.92,-0.06,0.0,0.0,0.0,0,5000,0.02,0.00,0.00,0.0,0.0,0.0,-127.1,8.07
260466,74.15,73.93,0.00,0.0,0.0,0.0,0,5000,0.00,-0.08,0.00,0.0,0.0,0.0,-127.1,8.07
260509,73.81,73.93,0.00,0.0,0.0,0.0,0,5000,0.02,0.00,0.00,0.0,0.0,0.0,-127.1,8.07
260551,73.83,73.93,0.04,0.0,0.0,0.0,0,5000,0.14,0.08,0.00,0.0,0.0,0.0,-127.1,8.07
260593,73.96,73.93,0.06,0.0,0.0,0.0,0,5000,0.02,-0.06,0.00,0.0,0.0,0.0,-127.1,8.07
260636,73.72,73.93,0.00,0.0,0.0,0.0,0,5000,0.10,-0.02,0.00,0.0,0.0,0.0,-127.1,8.07
260679,73.83,73.94,-0.06,0.0,0.0,0.0,0,5000,-0.02,0.02,0.00,0.0,0.0,0.0,-127.1,8.07
260722,73.84,73.93,-0.04,0.0,0.0,0.0,0,5004,-0.12,-0.02,0.00,0.0,0.0,0.0,-127.1,8.07
260765,73.83,73.92,-0.04,0.0,0.0,0.0,0,5004,0.06,-0.14,0.00,0.0,0.0,0.0,-127.1,8.07
260808,73.80,73.93,-0.04,0.0,0.0,0.0,0,5000,0.02,-0.04,0.00,0.0,0.0,0.0,-127.1,8.07
260851,73.68,73.93,-0.06,0.0,0.0,0.0,0,5000,0.06,-0.02,0.00,0.0,0.0,0.0,-127.1,8.07
260894,74.26,73.93,-0.04,0.0,0.0,0.0,0,5004,0.14,-0.02,0.00,0.0,0.0,0.0,-127.1,8.07
260937,74.16,73.94,0.02,0.0,0.0,0.0,0,5004,0.06,0.06,0.00,0.0,0.0,0.0,-127.1,8.07
260979,73.78,73.92,0.08,0.0,0.0,0.0,0,5000,0.08,-0.04,0.00,0.0,0.0,0.0,-127.1,8.07
261022,73.74,73.92,0.08,0.0,0.0,0.0,0,5004,0.04,0.02,0.00,0.0,0.0,0.0,-127.1,8.07
261064,74.10,73.92,0.00,0.0,0.0,0.0,0,5000,0.02,-0.10,0.00,0.0,0.0,0.0,-127.1,8.07
261107,74.01,73.94,-0.12,0.0,0.0,0.0,0,5004,0.06,0.02,0.00,0.0,0.0,0.0,-127.1,8.07
261150,73.93,73.95,0.00,0.0,0.0,0.0,0,5004,-0.06,-0.06,0.00,0.0,0.0,0.0,-127.1,8.07
261193,73.83,73.93,-0.12,0.0,0.0,0.0,0,5004,0.12,0.08,0.00,0.0,0.0,0.0,-127.1,8.07
261236,74.30,73.95,0.02,0.0,0.0,0.0,0,5004,-0.02,0.00,0.00,0.0,0.0,0.0,-127.1,8.07
261278,73.98,73.96,-0.04,0.0,0.0,0.0,0,5004,-0.06,-0.08,0.00,0.0,0.0,0.0,-127.1,8.07
261321,73.92,73.97,0.02,0.0,0.0,0.0,0,5000,-0.04,0.00,0.00,0.0,0.0,0.0,-127.1,8.07
261364,73.88,73.98,-0.10,0.0,0.0,0.0,0,5004,0.08,-0.04,0.00,0.0,0.0,0.0,-127.1,8.07
261407,74.13,73.98,0.02,0.0,0.0,0.0,0,5004,0.06,0.02,0.00,0.0,0.0,0.0,-127.1,8.07
261450,73.87,73.97,0.02,0.0,0.0,0.0,0,5000,0.06,0.02,0.00,0.0,0.0,0.0,-127.1,8.07
261492,73.98,73.97,-0.12,0.0,0.0,0.0,0,5004,0.06,0.06,0.00,0.0,0.0,0.0,-127.1,8.07
261535,73.87,73.97,0.00,0.0,0.0,0.0,0,5000,0.04,0.00,0.00,0.0,0.0,0.0,-127.1,8.07
261577,73.85,73.98,0.02,0.0,0.0,0.0,0,5000,-0.04,-0.06,0.00,0.0,0.0,0.0,-127.1,8.07
261620,73.80,73.98,-0.16,0.0,0.0,0.0,0,5004,0.00,-0.06,0.00,0.0,0.0,0.0,-127.2,8.07
261663,74.05,73.98,0.00,0.0,0.0,0.0,0,5004,0.06,-0.10,0.00,0.0,0.0,0.0,-127.2,8.07
261706,73.87,73.98,-0.02,0.0,0.0,0.0,0,5000,-0.02,0.08,0.00,0.0,0.0,0.0,-127.2,8.07
261749,73.70,73.97,-0.10,0.0,0.0,0.0,0,5004,0.08,-0.10,0.00,0.0,0.0,0.0,-127.2,8.07
261792,73.67,73.94,0.08,0.0,0.0,0.0,0,5004,-0.04,-0.04,0.00,0.0,0.0,0.0,-127.2,8.07
261835,73.79,73.95,-0.08,0.0,0.0,0.0,0,5004,-0.04,-0.06,0.00,0.0,0.0,0.0,-127.2,8.07
261878,73.89,73.95,-0.04,0.0,0.0,0.0,0,5004,-0.02,0.02,0.00,0.0,0.0,0.0,-127.2,8.07
261921,73.79,73.96,-0.04,0.0,0.0,0.0,0,5004,-0.06,0.00,0.00,0.0,0.0,0.0,-127.2,8.07
261964,74.08,73.98,-0.04,0.0,0.0,0.0,0,5004,-0.02,0.02,0.00,0.0,0.0,0.0,-127.2,8.07
262007,74.04,73.99,-0.10,0.0,0.0,0.0,0,5000,0.06,-0.06,0.00,0.0,0.0,0.0,-127.2,8.07
262050,73.77,73.98,-0.02,0.0,0.0,0.0,0,5004,-0.02,0.00,0.00,0.0,0.0,0.0,-127.2,8.07
262093,74.08,73.99,-0.08,0.0,0.0,0.0,0,5000,0.06,0.00,0.00,0.0,0.0,0.0,-127.2,8.07
262135,73.88,73.99,-0.06,0.0,0.0,0.0,0,5004,0.06,-0.06,0.00,0.0,0.0,0.0,-127.2,8.07
262178,74.11,73.98,0.06,0.0,0.0,0.0,0,5004,0.00,-0.10,0.00,0.0,0.0,0.0,-127.2,8.07
262221,74.07,73.98,-0.06,0.0,0.0,0.0,0,5004,0.14,-0.04,0.00,0.0,0.0,0.0,-127.2,8.07
262264,74.11,73.97,0.04,0.0,0.0,0.0,0,5000,0.04,-0.06,0.00,0.0,0.0,0.0,-127.2,8.07
262307,73.58,73.96,-0.04,0.0,0.0,0.0,0,5000,0.08,-0.08,0.00,0.0,0.0,0.0,-127.2,8.07
262350,73.74,73.95,0.04,0.0,0.0,0.0,0,5000,-0.02,-0.06,0.00,0.0,0.0,0.0,-127.2,8.07
262393,73.96,73.94,-0.02,0.0,0.0,0.0,0,5000,0.04,-0.16,0.00,0.0,0.0,0.0,-127.2,8.07
262436,73.93,73.94,0.00,0.0,0.0,0.0,0,5000,-0.04,0.02,0.00,0.0,0.0,0.0,-127.2,8.07
262478,73.94,73.92,-0.08,0.0,0.0,0.0,0,5000,0.06,0.06,0.00,0.0,0.0,0.0,-127.2,8.07
262521,73.92,73.92,0.00,0.0,0.0,0.0,0,5000,0.08,0.02,0.00,0.0,0.0,0.0,-127.2,8.07
262563,74.06,73.93,-0.08,0.0,0.0,0.0,0,5000,-0.04,0.02,0.00,0.0,0.0,0.0,-127.2,8.07
262606,73.92,73.93,0.02,0.0,0.0,0.0,0,5000,-0.08,-0.02,0.00,0.0,0.0,0.0,-127.2,8.07
262649,73.92,73.92,-0.10,0.0,0.0,0.0,0,5000,0.08,0.00,0.00,0.0,0.0,0.0,-127.2,8.07
262692,74.29,73.95,-0.02,0.0,0.0,0.0,0,5000,-0.08,0.04,0.00,0.0,0.0,0.0,-127.2,8.07
262735,74.08,73.97,0.04,0.0,0.0,0.0,0,5000,0.12,-0.06,0.00,0.0,0.0,0.0,-127.2,8.07
262778,73.94,73.98,0.00,0.0,0.0,0.0,0,5004,-0.02,-0.10,0.00,0.0,0.0,0.0,-127.2,8.07
262821,73.70,73.96,-0.08,0.0,0.0,0.0,0,5004,0.02,0.02,0.00,0.0,0.0,0.0,-127.2,8.07
262863,73.85,73.96,0.00,0.0,0.0,0.0,0,5004,0.02,0.12,0.00,0.0,0.0,0.0,-127.2,8.07
262906,73.90,73.98,0.04,0.0,0.0,0.0,0,5004,0.02,-0.10,0.00,0.0,0.0,0.0,-127.2,8.07
262949,73.93,73.99,-0.04,0.0,0.0,0.0,0,5004,0.00,-0.02,0.00,0.0,0.0,0.0,-127.2,8.07
262992,73.78,73.97,-0.04,0.0,0.0,0.0,0,5004,0.00,-0.04,0.00,0.0,0.0,0.0,-127.2,8.07
263034,73.95,73.97,0.00,0.0,0.0,0.0,0,5004,-0.04,-0.04,0.00,0.0,0.0,0.0,-127.2,8.07
263077,74.01,73.96,0.02,0.0,0.0,0.0,0,5000,-0.10,0.00,0.00,0.0,0.0,0.0,-127.2,8.07
263120,74.08,73.96,0.04,0.0,0.0,0.0,0,5000,0.10,-0.06,0.00,0.0,0.0,0.0,-127.2,8.07
263163,74.01,73.96,0.04,0.0,0.0,0.0,0,5004,0.00,0.06,0.00,0.0,0.0,0.0,-127.2,8.07
263205,73.85,73.94,-0.02,0.0,0.0,0.0,0,5000,0.00,-0.02,0.00,0.0,0.0,0.0,-127.2,8.07
263248,73.75,73.94,-0.04,0.0,0.0,0.0,0,5000,0.16,-0.02,0.00,0.0,0.0,0.0,-127.2,8.07
263291,74.16,73.95,0.08,0.0,0.0,0.0,0,5004,-0.10,0.02,0.00,0.0,0.0,0.0,-127.2,8.07
263334,74.07,73.96,0.00,0.0,0.0,0.0,0,5000,0.00,-0.04,0.00,0.0,0.0,0.0,-127.2,8.07
263377,74.18,73.98,-0.02,0.0,0.0,0.0,0,5000,-0.06,-0.16,0.00,0.0,0.0,0.0,-127.2,8.07
263420,74.03,73.96,0.00,0.0,0.0,0.0,0,5000,0.02,0.00,0.00,0.0,0.0,0.0,-127.2,8.07
263462,74.20,73.97,-0.02,0.0,0.0,0.0,0,5000,0.02,0.00,0.00,0.0,0.0,0.0,-127.2,8.07
263505,73.86,73.98,-0.08,0.0,0.0,0.0,0,5004,-0.04,0.00,0.00,0.0,0.0,0.0,-127.2,8.07
263548,73.94,73.96,0.10,0.0,0.0,0.0,0,5004,0.06,-0.10,0.00,0.0,0.0,0.0,-127.2,8.07
263590,73.93,73.96,-0.02,0.0,0.0,0.0,0,5004,0.02,0.04,0.00,0.0,0.0,0.0,-127.2,8.07
263633,74.12,73.94,-0.02,0.0,0.0,0.0,0,5004,0.00,-0.06,0.00,0.0,0.0,0.0,-127.2,8.07
263676,73.99,73.96,0.00,0.0,0.0,0.0,0,5004,-0.06,0.02,0.00,0.0,0.0,0.0,-127.2,8.07
263719,74.27,73.95,0.00,0.0,0.0,0.0,0,5000,0.04,-0.04,0.00,0.0,0.0,0.0,-127.2,8.07
263762,73.81,73.95,0.00,0.0,0.0,0.0,0,5004,-0.02,-0.04,0.00,0.0,0.0,0.0,-127.2,8.07
263804,73.81,73.95,-0.04,0.0,0.0,0.0,0,5000,0.10,-0.14,0.00,0.0,0.0,0.0,-127.2,8.07
263847,73.73,73.94,-0.06,0.0,0.0,0.0,0,5000,0.06,-0.02,0.00,0.0,0.0,0.0,-127.2,8.07
263890,73.95,73.94,0.12,0.0,0.0,0.0,0,5000,-0.08,-0.04,0.00,0.0,0.0,0.0,-127.2,8.07
263933,74.11,73.93,-0.04,0.0,0.0,0.0,0,5000,0.06,-0.02,0.00,0.0,0.0,0.0,-127.2,8.07
263976,74.11,73.93,0.06,0.0,0.0,0.0,0,5000,0.06,-0.02,0.00,0.0,0.0,0.0,-127.2,8.07
264019,73.77,73.93,-0.04,0.0,0.0,0.0,0,5000,0.10,0.02,0.00,0.0,0.0,0.0,-127.2,8.07
264062,73.97,73.95,0.00,0.0,0.0,0.0,0,5004,0.06,-0.04,0.00,0.0,0.0,0.0,-127.2,8.07
264104,73.81,73.95,0.10,0.0,0.0,0.0,0,5004,0.02,-0.10,0.00,0.0,0.0,0.0,-127.2,8.07
264147,74.02,73.96,0.00,0.0,0.0,0.0,0,5004,-0.02,0.00,0.00,0.0,0.0,0.0,-127.2,8.07
264190,73.93,73.95,-0.10,0.0,0.0,0.0,0,5004,0.00,-0.02,0.00,0.0,0.0,0.0,-127.2,8.07
264233,73.76,73.94,-0.08,0.0,0.0,0.0,0,5004,0.04,0.00,0.00,0.0,0.0,0.0,-127.2,8.07
264276,73.60,73.94,-0.02,0.0,0.0,0.0,0,5004,0.02,-0.04,0.00,0.0,0.0,0.0,-127.2,8.07
264318,74.01,73.94,-0.02,0.0,0.0,0.0,0,5004,0.08,-0.06,0.00,0.0,0.0,0.0,-127.2,8.07
264361,73.99,73.96,-0.12,0.0,0.0,0.0,0,5004,0.04,0.02,0.00,0.0,0.0,0.0,-127.2,8.07
264404,73.90,73.96,0.00,0.0,0.0,0.0,0,5004,-0.16,-0.06,0.00,0.0,0.0,0.0,-127.2,8.07
264448,73.71,73.94,0.08,0.0,0.0,0.0,0,5004,-0.04,-0.08,0.00,0.0,0.0,0.0,-127.2,8.07
264491,73.92,73.94,-0.10,0.0,0.0,0.0,0,5000,0.02,-0.12,0.00,0.0,0.0,0.0,-127.2,8.07
264534,73.78,73.92,-0.04,0.0,0.0,0.0,0,5004,0.08,0.00,0.00,0.0,0.0,0.0,-127.2,8.07
264577,73.69,73.93,-0.02,0.0,0.0,0.0,0,5000,0.02,-0.04,0.00,0.0,0.0,0.0,-127.2,8.07
264620,73.85,73.93,0.08,0.0,0.0,0.0,0,5004,-0.08,-0.16,0.00,0.0,0.0,0.0,-127.2,8.07
264663,73.75,73.93,0.14,0.0,0.0,0.0,0,5004,0.04,-0.10,0.00,0.0,0.0,0.0,-127.2,8.07
264705,73.92,73.93,0.06,0.0,0.0,0.0,0,5000,-0.02,-0.04,0.00,0.0,0.0,0.0,-127.2,8.07
264748,74.03,73.94,0.02,0.0,0.0,0.0,0,5000,-0.02,-0.02,0.00,0.0,0.0,0.0,-127.2,8.07
264791,74.01,73.95,-0.04,0.0,0.0,0.0,0,5000,-0.04,-0.04,0.00,0.0,0.0,0.0,-127.2,8.07
264835,73.98,73.96,0.04,0.0,0.0,0.0,0,5004,0.08,0.00,0.00,0.0,0.0,0.0,-127.2,8.07
264877,73.86,73.94,-0.02,0.0,0.0,0.0,0,5004,0.08,0.00,0.00,0.0,0.0,0.0,-127.2,8.07
264920,73.92,73.95,-0.04,0.0,0.0,0.0,0,5004,0.02,-0.04,0.00,0.0,0.0,0.0,-127.2,8.07
264963,73.76,73.95,0.06,0.0,0.0,0.0,0,5004,-0.02,0.02,0.00,0.0,0.0,0.0,-127.2,8.07
265005,74.08,73.95,-0.02,0.0,0.0,0.0,0,5000,0.04,-0.02,0.00,0.0,0.0,0.0,-127.2,8.07
265048,73.73,73.95,-0.04,0.0,0.0,0.0,0,5004,0.04,-0.04,0.00,0.0,0.0,0.0,-127.2,8.07
265091,74.08,73.95,0.04,0.0,0.0,0.0,0,5004,-0.02,-0.02,0.00,0.0,0.0,0.0,-127.2,8.07
265134,74.09,73.95,-0.04,0.0,0.0,0.0,0,5004,0.02,-0.10,0.00,0.0,0.0,0.0,-127.2,8.07
265177,73.93,73.96,0.00,0.0,0.0,0.0,0,5004,-0.10,0.04,0.00,0.0,0.0,0.0,-127.2,8.07
265220,74.14,73.97,0.04,0.0,0.0,0.0,0,5004,0.04,0.02,0.00,0.0,0.0,0.0,-127.2,8.07
265262,74.12,73.97,-0.12,0.0,0.0,0.0,0,5004,-0.02,0.06,0.00,0.0,0.0,0.0,-127.2,8.07
265305,74.05,73.95,-0.12,0.0,0.0,0.0,0,5004,0.00,-0.02,0.00,0.0,0.0,0.0,-127.2,8.07
265348,74.02,73.95,-0.02,0.0,0.0,0.0,0,5000,0.02,-0.04,0.00,0.0,0.0,0.0,-127.2,8.07
265391,73.91,73.95,-0.04,0.0,0.0,0.0,0,5004,0.04,-0.10,0.00,0.0,0.0,0.0,-127.2,8.07
265434,74.06,73.96,0.02,0.0,0.0,0.0,0,5004,-0.08,-0.04,0.00,0.0,0.0,0.0,-127.3,8.07
265477,73.78,73.93,0.04,0.0,0.0,0.0,0,5004,0.14,-0.10,0.00,0.0,0.0,0.0,-127.3,8.07
265520,73.90,73.94,-0.06,0.0,0.0,0.0,0,5004,-0.04,-0.08,0.00,0.0,0.0,0.0,-127.3,8.07
265563,73.98,73.94,0.02,0.0,0.0,0.0,0,5000,-0.02,0.02,0.00,0.0,0.0,0.0,-127.3,8.07
265606,74.09,73.95,-0.02,0.0,0.0,0.0,0,5004,-0.14,0.00,0.00,0.0,0.0,0.0,-127.3,8.07
265649,74.21,73.96,0.06,0.0,0.0,0.0,0,5004,0.02,-0.12,0.00,0.0,0.0,0.0,-127.3,8.07
265692,73.95,73.96,0.06,0.0,0.0,0.0,0,5004,0.14,0.02,0.00,0.0,0.0,0.0,-127.3,8.07
265734,74.06,73.95,-0.10,0.0,0.0,0.0,0,5004,-0.02,0.00,0.00,0.0,0.0,0.0,-127.3,8.07
265777,73.69,73.93,-0.02,0.0,0.0,0.0,0,5000,-0.02,-0.04,0.00,0.0,0.0,0.0,-127.3,8.07
265820,73.69,73.90,-0.04,0.0,0.0,0.0,0,5000,-0.06,0.04,0.00,0.0,0.0,0.0,-127.3,8.07
265863,73.53,73.88,-0.02,0.0,0.0,0.0,0,5000,0.06,0.00,0.00,0.0,0.0,0.0,-127.3,8.07
265906,74.00,73.89,0.00,0.0,0.0,0.0,0,5004,0.04,0.04,0.00,0.0,0.0,0.0,-127.3,8.07
265948,74.00,73.89,0.08,0.0,0.0,0.0,0,5000,0.00,-0.08,0.00,0.0,0.0,0.0,-127.3,8.07
265991,74.00,73.89,0.02,0.0,0.0,0.0,0,5004,0.02,0.00,0.00,0.0,0.0,0.0,-127.3,8.07
266033,74.00,73.91,-0.02,0.0,0.0,0.0,0,5000,0.04,-0.06,0.00,0.0,0.0,0.0,-127.3,8.07
266076,73.62,73.91,-0.04,0.0,0.0,0.0,0,5004,0.10,0.00,0.00,0.0,0.0,0.0,-127.3,8.07
266119,73.81,73.91,0.04,0.0,0.0,0.0,0,5004,0.04,0.00,0.00,0.0,0.0,0.0,-127.3,8.07
266161,73.78,73.90,-0.02,0.0,0.0,0.0,0,5004,0.08,0.02,0.00,0.0,0.0,0.0,-127.3,8.07
266204,74.22,73.89,-0.04,0.0,0.0,0.0,0,5004,0.06,-0.02,0.00,0.0,0.0,0.0,-127.3,8.07
266247,73.69,73.89,0.04,0.0,0.0,0.0,0,5004,0.08,-0.06,0.00,0.0,0.0,0.0,-127.3,8.07
266290,73.83,73.88,0.06,0.0,0.0,0.0,0,5000,0.12,-0.06,0.00,0.0,0.0,0.0,-127.3,8.07
266333,74.00,73.89,0.04,0.0,0.0,0.0,0,5004,-0.04,0.08,0.00,0.0,0.0,0.0,-127.3,8.07
266375,73.97,73.90,0.00,0.0,0.0,0.0,0,5004,-0.02,0.04,0.00,0.0,0.0,0.0,-127.3,8.07
266418,73.98,73.91,-0.04,0.0,0.0,0.0,0,5004,0.06,-0.04,0.00,0.0,0.0,0.0,-127.3,8.07
266461,74.07,73.91,-0.12,0.0,0.0,0.0,0,5004,0.02,-0.08,0.00,0.0,0.0,0.0,-127.3,8.07
266504,74.08,73.92,-0.02,0.0,0.0,0.0,0,5004,0.04,0.04,0.00,0.0,0.0,0.0,-127.3,8.07
266547,73.86,73.91,0.06,0.0,0.0,0.0,0,5004,0.00,0.00,0.00,0.0,0.0,0.0,-127.3,8.07
266589,73.79,73.90,0.10,0.0,0.0,0.0,0,5004,-0.06,-0.06,0.00,0.0,0.0,0.0,-127.3,8.07
266632,73.77,73.89,-0.04,0.0,0.0,0.0,0,5004,0.02,-0.02,0.00,0.0,0.0,0.0,-127.3,8.07
266675,73.79,73.89,-0.02,0.0,0.0,0.0,0,5004,0.04,-0.06,0.00,0.0,0.0,0.0,-127.3,8.07
266718,73.77,73.89,-0.06,0.0,0.0,0.0,0,5000,-0.02,-0.02,0.00,0.0,0.0,0.0,-127.3,8.07
266761,73.91,73.90,0.06,0.0,0.0,0.0,0,5000,0.08,-0.02,0.00,0.0,0.0,0.0,-127.3,8.07
266804,73.90,73.90,0.00,0.0,0.0,0.0,0,5000,0.04,-0.02,0.00,0.0,0.0,0.0,-127.3,8.07
266847,73.93,73.89,-0.10,0.0,0.0,0.0,0,5004,0.02,0.06,0.00,0.0,0.0,0.0,-127.3,8.07
266889,73.78,73.89,0.02,0.0,0.0,0.0,0,5000,-0.04,-0.04,0.00,0.0,0.0,0.0,-127.3,8.07
266932,73.86,73.88,-0.06,0.0,0.0,0.0,0,5004,0.04,-0.10,0.00,0.0,0.0,0.0,-127.3,8.07
266975,74.13,73.88,0.08,0.0,0.0,0.0,0,5000,0.02,-0.02,0.00,0.0,0.0,0.0,-127.3,8.07
267018,74.03,73.90,0.00,0.0,0.0,0.0,0,5004,0.02,-0.06,0.00,0.0,0.0,0.0,-127.3,8.07
267061,74.21,73.91,-0.08,0.0,0.0,0.0,0,5004,0.08,-0.08,0.00,0.0,0.0,0.0,-127.3,8.07
267104,73.71,73.90,-0.08,0.0,0.0,0.0,0,5000,-0.10,-0.06,0.00,0.0,0.0,0.0,-127.3,8.07
267147,73.55,73.88,-0.04,0.0,0.0,0.0,0,5000,-0.04,-0.04,0.00,0.0,0.0,0.0,-127.3,8.07
267190,73.89,73.89,0.00,0.0,0.0,0.0,0,5000,0.02,0.04,0.00,0.0,0.0,0.0,-127.3,8.07
267232,73.93,73.89,0.04,0.0,0.0,0.0,0,5000,0.04,0.02,0.00,0.0,0.0,0.0,-127.3,8.07
267275,73.90,73.89,-0.02,0.0,0.0,0.0,0,5004,0.02,0.06,0.00,0.0,0.0,0.0,-127.3,8.07
267318,74.04,73.91,-0.12,0.0,0.0,0.0,0,5000,-0.04,0.00,0.00,0.0,0.0,0.0,-127.3,8.07
267361,73.95,73.91,0.10,0.0,0.0,0.0,0,5000,-0.06,-0.06,0.00,0.0,0.0,0.0,-127.3,8.07
267404,74.09,73.92,-0.04,0.0,0.0,0.0,0,5000,0.06,-0.02,0.00,0.0,0.0,0.0,-127.3,8.07
267447,73.73,73.92,-2.49,0.0,0.0,0.0,0,5000,1.45,0.31,0.00,0.0,0.0,0.0,-127.3,8.07
267489,73.95,73.85,0.49,0.0,0.0,0.0,0,5000,0.63,-0.04,0.00,0.0,0.0,0.0,-127.3,8.07
267532,73.65,73.86,0.71,0.0,0.0,0.0,0,5000,-1.43,-0.22,0.00,0.0,0.0,0.0,-127.3,8.07
267575,73.96,73.90,0.33,0.0,0.0,0.0,0,5004,3.12,-1.26,0.00,0.0,0.0,0.0,-127.3,8.07
267618,73.57,73.88,-5.01,0.0,0.0,0.0,0,5004,8.28,0.63,0.00,0.0,0.0,0.0,-127.2,8.07
267660,73.10,73.70,-1.39,0.0,0.0,0.0,0,5000,4.44,0.98,0.00,0.0,0.0,0.0,-127.1,8.07
